Region,Country,Brand,Model,Type,Seats,Doors,Year,Transmission,Fuel Type,Volume,Coverage
Europe,SWE,Audi,Q5,SUV,5,5,2014,Automatic,Gasoline/Diesel,6112981.00,89
Europe,SWE,Audi,Q7,SUV,7,4,2004,Automatic,Gasoline/Diesel,7347043.00,98
Europe,SWE,BMW,1 Series,Hatchback,5,5,2018,Manual,Gasoline/Diesel,126274.00,95
Europe,SWE,BMW,2 Series,Coupe,4,2,2004,Automatic,Gasoline/Diesel,7170034.00,87
Europe,SWE,BMW,3 Series,Sedan,5,4,2005,Automatic,Gasoline/Diesel,9057996.00,63
Europe,SWE,BMW,4 Series,Coupe,4,2,2003,Automatic,Gasoline/Diesel,8301444.00,81
Europe,SWE,BMW,5 Series,Sedan,5,4,2009,Automatic,Gasoline/Diesel,3453685.00,82
Europe,SWE,BMW,7 Series,Sedan,5,4,2022,Automatic,Gasoline/Diesel,8019489.00,80
Europe,SWE,Ford,Fiesta,Hatchback,5,5,2001,Manual,Gasoline,3422952.00,69
Europe,SWE,Ford,Focus,Hatchback,5,5,2007,Automatic,Gasoline/Diesel,3142229.00,78
Europe,SWE,Ford,Mondeo,Sedan,5,4,2020,Automatic,Gasoline/Diesel,2320356.00,57
Europe,SWE,Ford,Kuga,SUV,5,5,2012,Automatic,Gasoline/Diesel,7413519.00,61
Europe,SWE,Mercedes-Benz,A-Class,Hatchback,5,5,2019,Automatic,Gasoline/Diesel,8451414.00,89
Europe,SWE,Mercedes-Benz,C-Class,Sedan,5,4,2018,Automatic,Gasoline/Diesel,5631060.00,52
Europe,SWE,Mercedes-Benz,E-Class,Sedan,5,4,2019,Automatic,Gasoline/Diesel,871922.00,50
Europe,SWE,Mercedes-Benz,S-Class,Sedan,5,4,2003,Automatic,Gasoline/Diesel,3811911.00,59
Europe,SWE,Mercedes-Benz,GLA-Class,SUV,5,5,2020,Automatic,Gasoline/Diesel,6435460.00,53
Europe,SWE,Mercedes-Benz,GLC-Class,SUV,5,5,2006,Automatic,Gasoline/Diesel,2030952.00,89
Europe,SWE,Opel,Corsa,Hatchback,5,5,2007,Manual,Gasoline/ Diesel,9587229.00,59
Europe,SWE,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2020,Manual/ Automatic,Gasoline/ Diesel,5442856.00,61
Europe,SWE,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2005,Manual/ Automatic,Gasoline/ Diesel,2796501.00,72
Europe,SWE,Peugeot,208,Hatchback,5,3,2021,Manual/ Automatic,Gasoline/ Diesel,174841.00,82
Europe,SWE,Peugeot,308,Hatchback/ Wagon,5,5,2006,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,2716809.00,64
Europe,SWE,Peugeot,2008,SUV,5,5,2001,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,9105939.00,83
Europe,SWE,Renault,Clio,Hatchback,5,5,2022,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,5506530.00,86
Europe,SWE,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2006,Manual/ Automatic,Gasoline/ Diesel,7501250.00,64
Europe,SWE,Renault,Captur,SUV,5,5,2012,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,9006001.00,96
Europe,SWE,Seat,Ibiza,Hatchback,5,3,2001,Manual/ Automatic,Gasoline/ Natural Gas,9563577.00,52
Europe,SWE,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2000,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,8224781.00,83
Europe,SWE,Seat,Ateca,SUV,5,5,2015,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,8453537.00,82
Europe,SWE,Skoda,Fabia,Hatchback,5,5,2021,Manual,Petrol/ Diesel,1616003.00,82
Europe,SWE,Skoda,Octavia,Sedan/ Estate,5,4,2015,Manual/ Automatic,Petrol/ Diesel/ Hybrid,1024049.00,96
Europe,SWE,Skoda,Superb,Sedan/ Estate,5,4,2022,Manual/ Automatic,Petrol/ Diesel/ Hybrid,8834287.00,52
Europe,SWE,Smart,Fortwo,Coupe/ Cabrio,2,2,2011,Automatic,Electric,38568.00,64
Europe,SWE,Smart,Forfour,Hatchback,4,5,2020,Automatic,Electric,7043355.00,86
Europe,SWE,Subaru,Impreza,Hatchback,5,5,2006,Manual/ Automatic,Petrol,4149472.00,55
Europe,SWE,Subaru,Legacy,Sedan/ Estate,5,4,2011,Manual/ Automatic,Petrol,8759416.00,67
Europe,SWE,Subaru,Outback,SUV,5,5,2013,Automatic,Petrol,8657776.00,78
Europe,SWE,Suzuki,Swift,Hatchback,5,5,2004,Manual/ Automatic,Petrol/ Hybrid,7236922.00,65
Europe,SWE,Suzuki,Ignis,SUV,4,5,2020,Manual/ Automatic,Petrol/ Hybrid,900169.00,75
Europe,SWE,Suzuki,Vitara,SUV,5,5,2009,Manual/ Automatic,Petrol/ Hybrid,1526764.00,100
Europe,SWE,Tesla,Model 3,Sedan,5,4,2003,Automatic,Electric,143247.00,100
Europe,SWE,Tesla,Model S,Sedan,5,4,2010,Automatic,Electric,8949698.00,100
Europe,SWE,Tesla,Model X,SUV,7,4,2018,Automatic,Electric,7252269.00,74
Europe,SWE,Tesla,Model Y,SUV,7,4,2019,Automatic,Electric,1293701.00,98
Europe,SWE,Toyota,Aygo,Hatchback,4,5,2013,Manual/ Automatic,Petrol,4536266.00,86
Europe,SWE,Toyota,Yaris,Hatchback,5,5,2018,Manual/ Automatic,Petrol/ Hybrid,3452662.00,85
Europe,SWE,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2013,Manual/ Automatic,Petrol/ Hybrid,7357109.00,61
Europe,SWE,Toyota,Camry,Sedan,5,4,2000,Automatic,Petrol/ Hybrid,4353123.00,50
Europe,SWE,Toyota,RAV4,SUV,5,5,2021,Manual/ Automatic,Petrol/ Hybrid,7419439.00,52
Europe,SWE,Toyota,Highlander,SUV,7,4,2010,Automatic,Hybrid,4048555.00,91
Europe,SWE,Toyota,Land Cruiser,SUV,7,4,2005,Automatic,Diesel,1417001.00,75
Europe,SWE,Volkswagen,up!,Hatchback,4,5,2003,Manual,Petrol,837503.00,61
Europe,SWE,Volkswagen,Polo,Hatchback,5,5,2013,Manual/Auto,Petrol/Diesel,4399603.00,88
Europe,SWE,Volkswagen,Golf,Hatchback,5,5,2011,Manual/Auto,Petrol/Diesel,8496154.00,98
Europe,SWE,Volkswagen,Golf Sportsvan,MPV,5,5,2017,Manual/Auto,Petrol/Diesel,3210197.00,59
Europe,SWE,Volkswagen,T-Cross,SUV,5,5,2004,Manual/Auto,Petrol/Diesel,3791120.00,74
Europe,SWE,Volkswagen,T-Roc,SUV,5,5,2009,Manual/Auto,Petrol/Diesel,1233374.00,66
Europe,SWE,Volkswagen,Tiguan,SUV,7,5,2020,Manual/Auto,Petrol/Diesel,2461791.00,82
Europe,SWE,Volkswagen,Tiguan Allspace,SUV,7,5,2001,Manual/Auto,Petrol/Diesel,9810702.00,79
Europe,SWE,Volkswagen,Touareg,SUV,5,5,2009,Auto,Diesel,3799028.00,81
Europe,SWE,Volkswagen,Arteon,Sedan,5,5,2017,Manual/Auto,Petrol/Diesel,41532.00,71
Europe,SWE,Volkswagen,Passat,Sedan/Station Wagon,5,5,2018,Manual/Auto,Petrol/Diesel,7602889.00,78
Europe,SWE,Volkswagen,Passat Variant,Station Wagon,5,5,2007,Manual/Auto,Petrol/Diesel,2794491.00,62
Europe,SWE,Volkswagen,e-up!,Hatchback,4,5,2012,Auto,Electric,3325266.00,91
Europe,SWE,Volkswagen,e-Golf,Hatchback,5,5,2018,Auto,Electric,1578889.00,81
Europe,SWE,Volkswagen,Golf GTE,Hatchback,5,5,2018,Auto,Hybrid,863561.00,84
Europe,SWE,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2007,Auto,Hybrid,9036998.00,55
Europe,SWE,Volkswagen,Touareg R,SUV,5,5,2003,Auto,Hybrid,2525160.00,90
Europe,SWE,Volvo,XC40,SUV,5,5,2000,Manual/Auto,Petrol/Diesel/Hybrid,9584106.00,78
Europe,SWE,Volvo,XC60,SUV,5,5,2016,Auto,Petrol/Diesel/Hybrid,5265959.00,57
Europe,SWE,Volvo,XC90,SUV,7,5,2009,Auto,Petrol/Diesel/Hybrid,5951535.00,84
Europe,SWE,Volvo,V40,Hatchback,5,5,2011,Manual/Auto,Petrol/Diesel,8648947.00,87
Europe,SWE,Volvo,V40 Cross Country,Hatchback,5,5,2018,Manual/Auto,Petrol/Diesel,9101805.00,76
Europe,SWE,Volvo,S60,Sedan,5,4,2012,Auto,Petrol/Hybrid,965766.00,97
Europe,SWE,Volvo,S90,Sedan,5,4,2018,Auto,Petrol/Hybrid,5059972.00,96
Europe,SWE,Volvo,V60,Station Wagon,5,5,2019,Manual/Auto,Petrol/Diesel/Hybrid,7551541.00,76
Europe,SWE,Volvo,V90,Station Wagon,5,5,2017,Auto,Petrol/Hybrid,1807556.00,74
Europe,SWE,Volvo,V90 Cross Country,Station Wagon,5,5,2020,Auto,Petrol/Hybrid,1863379.00,56
Europe,SWE,Volvo,C40 Recharge,SUV-Coupe,5,5,2004,Auto,Electric,5226320.00,87
Europe,SWE,Volvo,XC40 Recharge,SUV,5,5,2008,Auto,Electric,1904897.00,97
Europe,SWE,Volvo,XC60 Recharge,SUV,5,5,2019,Auto,Hybrid/Electric,7719168.00,94
Europe,SWE,Volvo,XC90 Recharge,SUV,7,5,2020,Auto,Hybrid/Electric,7474029.00,70
Europe,SWE,Volvo,S60 Recharge,Sedan,5,4,2017,Auto,Hybrid/Electric,634130.00,55
Europe,SWE,Volvo,S90 Recharge,Sedan,5,4,2011,Auto,Hybrid/Electric,8534540.00,66
Europe,SWE,Volvo,V60 Recharge,Station Wagon,5,5,2011,Auto,Hybrid/Electric,8828986.00,93
Europe,SWE,Volvo,V90 Recharge,Station Wagon,5,5,2020,Auto,Hybrid/Electric,5836201.00,82
Australia,AUS,Audi,A1,Hatchback,4,3,2014,Manual,Gasoline,340363.00,79
Australia,AUS,Audi,A3,Sedan,5,4,2010,Automatic,Gasoline/Diesel,2787117.00,67
Australia,AUS,Audi,A4,Sedan,5,4,2016,Automatic,Gasoline/Diesel,1696297.00,78
Australia,AUS,Audi,A5,Coupe,4,2,2022,Automatic,Gasoline/Diesel,4756801.00,98
Australia,AUS,Audi,A6,Sedan,5,4,2003,Automatic,Gasoline/Diesel,1175951.00,77
Australia,AUS,Audi,Q2,SUV,5,5,2013,Automatic,Gasoline/Diesel,3505774.00,57
Australia,AUS,Audi,Q3,SUV,5,5,2011,Automatic,Gasoline/Diesel,1038849.00,79
Australia,AUS,Audi,Q5,SUV,5,5,2000,Automatic,Gasoline/Diesel,2701485.00,62
Australia,AUS,Audi,Q7,SUV,7,4,2002,Automatic,Gasoline/Diesel,2079568.00,66
Australia,AUS,BMW,1 Series,Hatchback,5,5,2017,Manual,Gasoline/Diesel,2914391.00,55
Australia,AUS,BMW,2 Series,Coupe,4,2,2005,Automatic,Gasoline/Diesel,2338994.00,60
Australia,AUS,BMW,3 Series,Sedan,5,4,2008,Automatic,Gasoline/Diesel,3037351.00,68
Australia,AUS,BMW,4 Series,Coupe,4,2,2019,Automatic,Gasoline/Diesel,2932412.00,52
Australia,AUS,BMW,5 Series,Sedan,5,4,2011,Automatic,Gasoline/Diesel,3164828.00,94
Australia,AUS,BMW,7 Series,Sedan,5,4,2002,Automatic,Gasoline/Diesel,1675315.00,66
Australia,AUS,Ford,Fiesta,Hatchback,5,5,2017,Manual,Gasoline,1856586.00,76
Australia,AUS,Ford,Focus,Hatchback,5,5,2008,Automatic,Gasoline/Diesel,2018417.00,62
Australia,AUS,Ford,Mondeo,Sedan,5,4,2009,Automatic,Gasoline/Diesel,3565428.00,80
Australia,AUS,Ford,Kuga,SUV,5,5,2006,Automatic,Gasoline/Diesel,2185785.00,92
Australia,AUS,Mercedes-Benz,A-Class,Hatchback,5,5,2021,Automatic,Gasoline/Diesel,6056483.00,88
Australia,AUS,Mercedes-Benz,C-Class,Sedan,5,4,2014,Automatic,Gasoline/Diesel,70609.00,82
Australia,AUS,Mercedes-Benz,E-Class,Sedan,5,4,2007,Automatic,Gasoline/Diesel,5463001.00,53
Australia,AUS,Mercedes-Benz,S-Class,Sedan,5,4,2016,Automatic,Gasoline/Diesel,2234879.00,82
Australia,AUS,Mercedes-Benz,GLA-Class,SUV,5,5,2012,Automatic,Gasoline/Diesel,8936651.00,60
Australia,AUS,Mercedes-Benz,GLC-Class,SUV,5,5,2022,Automatic,Gasoline/Diesel,2799604.00,88
Australia,AUS,Opel,Corsa,Hatchback,5,5,2015,Manual,Gasoline/ Diesel,4879141.00,60
Australia,AUS,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2015,Manual/ Automatic,Gasoline/ Diesel,4069079.00,95
Australia,AUS,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2017,Manual/ Automatic,Gasoline/ Diesel,9837904.00,79
Australia,AUS,Peugeot,208,Hatchback,5,3,2002,Manual/ Automatic,Gasoline/ Diesel,4210801.00,68
Australia,AUS,Peugeot,308,Hatchback/ Wagon,5,5,2010,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,2454549.00,97
Australia,AUS,Peugeot,2008,SUV,5,5,2021,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,4610699.00,100
Australia,AUS,Renault,Clio,Hatchback,5,5,2005,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,6169810.00,97
Australia,AUS,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2019,Manual/ Automatic,Gasoline/ Diesel,1492714.00,50
Australia,AUS,Renault,Captur,SUV,5,5,2013,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,3438347.00,68
Australia,AUS,Seat,Ibiza,Hatchback,5,3,2019,Manual/ Automatic,Gasoline/ Natural Gas,8758443.00,62
Australia,AUS,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2023,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,8138312.00,80
Australia,AUS,Seat,Ateca,SUV,5,5,2008,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,5923218.00,58
Australia,AUS,Skoda,Fabia,Hatchback,5,5,2023,Manual,Petrol/ Diesel,7878015.00,86
Australia,AUS,Skoda,Octavia,Sedan/ Estate,5,4,2005,Manual/ Automatic,Petrol/ Diesel/ Hybrid,9407210.00,100
Australia,AUS,Skoda,Superb,Sedan/ Estate,5,4,2021,Manual/ Automatic,Petrol/ Diesel/ Hybrid,2379126.00,94
Australia,AUS,Smart,Fortwo,Coupe/ Cabrio,2,2,2012,Automatic,Electric,7629647.00,92
Australia,AUS,Smart,Forfour,Hatchback,4,5,2020,Automatic,Electric,1020105.00,75
Australia,AUS,Subaru,Impreza,Hatchback,5,5,2010,Manual/ Automatic,Petrol,9883776.00,60
Australia,AUS,Subaru,Legacy,Sedan/ Estate,5,4,2009,Manual/ Automatic,Petrol,8479721.00,57
Australia,AUS,Subaru,Outback,SUV,5,5,2012,Automatic,Petrol,52786.00,77
Australia,AUS,Suzuki,Swift,Hatchback,5,5,2013,Manual/ Automatic,Petrol/ Hybrid,9926963.00,53
Australia,AUS,Suzuki,Ignis,SUV,4,5,2006,Manual/ Automatic,Petrol/ Hybrid,1295738.00,89
Australia,AUS,Suzuki,Vitara,SUV,5,5,2015,Manual/ Automatic,Petrol/ Hybrid,9109531.00,61
Australia,AUS,Tesla,Model 3,Sedan,5,4,2011,Automatic,Electric,2729777.00,66
Australia,AUS,Tesla,Model S,Sedan,5,4,2000,Automatic,Electric,6790083.00,65
Australia,AUS,Tesla,Model X,SUV,7,4,2005,Automatic,Electric,5925148.00,71
Australia,AUS,Tesla,Model Y,SUV,7,4,2001,Automatic,Electric,9264728.00,73
Australia,AUS,Toyota,Aygo,Hatchback,4,5,2021,Manual/ Automatic,Petrol,7992997.00,56
Australia,AUS,Toyota,Yaris,Hatchback,5,5,2007,Manual/ Automatic,Petrol/ Hybrid,1734356.00,54
Australia,AUS,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2021,Manual/ Automatic,Petrol/ Hybrid,157989.00,100
Australia,AUS,Toyota,Camry,Sedan,5,4,2015,Automatic,Petrol/ Hybrid,6390007.00,58
Australia,AUS,Toyota,RAV4,SUV,5,5,2007,Manual/ Automatic,Petrol/ Hybrid,9823895.00,83
Australia,AUS,Toyota,Highlander,SUV,7,4,2000,Automatic,Hybrid,9218829.00,75
Australia,AUS,Toyota,Land Cruiser,SUV,7,4,2023,Automatic,Diesel,3975921.00,86
Australia,AUS,Volkswagen,up!,Hatchback,4,5,2009,Manual,Petrol,3523608.00,100
Australia,AUS,Volkswagen,Polo,Hatchback,5,5,2006,Manual/Auto,Petrol/Diesel,74310.00,55
Australia,AUS,Volkswagen,Golf,Hatchback,5,5,2001,Manual/Auto,Petrol/Diesel,287092.00,59
Australia,AUS,Volkswagen,Golf Sportsvan,MPV,5,5,2015,Manual/Auto,Petrol/Diesel,9687676.00,61
Australia,AUS,Volkswagen,T-Cross,SUV,5,5,2017,Manual/Auto,Petrol/Diesel,9278037.00,91
Australia,AUS,Volkswagen,T-Roc,SUV,5,5,2011,Manual/Auto,Petrol/Diesel,9097541.00,77
Australia,AUS,Volkswagen,Tiguan,SUV,7,5,2003,Manual/Auto,Petrol/Diesel,6279820.00,63
Australia,AUS,Volkswagen,Tiguan Allspace,SUV,7,5,2023,Manual/Auto,Petrol/Diesel,4885665.00,50
Australia,AUS,Volkswagen,Touareg,SUV,5,5,2008,Auto,Diesel,2463642.00,63
Australia,AUS,Volkswagen,Arteon,Sedan,5,5,2004,Manual/Auto,Petrol/Diesel,5008075.00,99
Australia,AUS,Volkswagen,Passat,Sedan/Station Wagon,5,5,2009,Manual/Auto,Petrol/Diesel,4747164.00,94
Australia,AUS,Volkswagen,Passat Variant,Station Wagon,5,5,2011,Manual/Auto,Petrol/Diesel,4644504.00,92
Australia,AUS,Volkswagen,e-up!,Hatchback,4,5,2010,Auto,Electric,4321727.00,79
Australia,AUS,Volkswagen,e-Golf,Hatchback,5,5,2017,Auto,Electric,7800731.00,54
Australia,AUS,Volkswagen,Golf GTE,Hatchback,5,5,2004,Auto,Hybrid,5346110.00,66
Australia,AUS,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2003,Auto,Hybrid,8304178.00,72
Australia,AUS,Volkswagen,Touareg R,SUV,5,5,2019,Auto,Hybrid,1901923.00,50
Australia,AUS,Volvo,XC40,SUV,5,5,2009,Manual/Auto,Petrol/Diesel/Hybrid,1785297.00,70
Australia,AUS,Volvo,XC60,SUV,5,5,2009,Auto,Petrol/Diesel/Hybrid,9505211.00,90
Australia,AUS,Volvo,XC90,SUV,7,5,2013,Auto,Petrol/Diesel/Hybrid,5604674.00,80
Australia,AUS,Volvo,V40,Hatchback,5,5,2007,Manual/Auto,Petrol/Diesel,7884616.00,64
Australia,AUS,Volvo,V40 Cross Country,Hatchback,5,5,2016,Manual/Auto,Petrol/Diesel,900919.00,87
Australia,AUS,Volvo,S60,Sedan,5,4,2023,Auto,Petrol/Hybrid,827917.00,58
Australia,AUS,Volvo,S90,Sedan,5,4,2009,Auto,Petrol/Hybrid,2901333.00,78
Australia,AUS,Volvo,V60,Station Wagon,5,5,2014,Manual/Auto,Petrol/Diesel/Hybrid,6640541.00,57
Australia,AUS,Volvo,V90,Station Wagon,5,5,2013,Auto,Petrol/Hybrid,3256375.00,86
Australia,AUS,Volvo,V90 Cross Country,Station Wagon,5,5,2008,Auto,Petrol/Hybrid,4128865.00,77
Australia,AUS,Volvo,C40 Recharge,SUV-Coupe,5,5,2008,Auto,Electric,8874638.00,79
Australia,AUS,Volvo,XC40 Recharge,SUV,5,5,2003,Auto,Electric,4715260.00,53
Australia,AUS,Volvo,XC60 Recharge,SUV,5,5,2007,Auto,Hybrid/Electric,2867609.00,58
Australia,AUS,Volvo,XC90 Recharge,SUV,7,5,2015,Auto,Hybrid/Electric,4803436.00,94
Australia,AUS,Volvo,S60 Recharge,Sedan,5,4,2016,Auto,Hybrid/Electric,7179014.00,96
Australia,AUS,Volvo,S90 Recharge,Sedan,5,4,2008,Auto,Hybrid/Electric,7419807.00,73
Australia,AUS,Volvo,V60 Recharge,Station Wagon,5,5,2014,Auto,Hybrid/Electric,1509054.00,90
Australia,AUS,Volvo,V90 Recharge,Station Wagon,5,5,2001,Auto,Hybrid/Electric,4920668.00,77
Middle East,ISR,Audi,A1,Hatchback,4,3,2022,Manual,Gasoline,1413505.00,60
Middle East,ISR,Audi,A3,Sedan,5,4,2019,Automatic,Gasoline/Diesel,671040.00,71
Middle East,ISR,Audi,A4,Sedan,5,4,2018,Automatic,Gasoline/Diesel,1211383.00,100
Middle East,ISR,Audi,A5,Coupe,4,2,2022,Automatic,Gasoline/Diesel,860788.00,93
Middle East,ISR,Audi,A6,Sedan,5,4,2023,Automatic,Gasoline/Diesel,8786766.00,83
Middle East,ISR,Audi,Q2,SUV,5,5,2010,Automatic,Gasoline/Diesel,726916.00,65
Middle East,ISR,Audi,Q3,SUV,5,5,2019,Automatic,Gasoline/Diesel,6252171.00,79
Middle East,ISR,Audi,Q5,SUV,5,5,2009,Automatic,Gasoline/Diesel,5873967.00,61
Middle East,ISR,Audi,Q7,SUV,7,4,2022,Automatic,Gasoline/Diesel,8969823.00,58
Middle East,ISR,BMW,1 Series,Hatchback,5,5,2021,Manual,Gasoline/Diesel,5716912.00,56
Middle East,ISR,BMW,2 Series,Coupe,4,2,2007,Automatic,Gasoline/Diesel,5517469.00,92
Middle East,ISR,BMW,3 Series,Sedan,5,4,2023,Automatic,Gasoline/Diesel,2042965.00,76
Middle East,ISR,BMW,4 Series,Coupe,4,2,2008,Automatic,Gasoline/Diesel,4502158.00,100
Middle East,ISR,BMW,5 Series,Sedan,5,4,2012,Automatic,Gasoline/Diesel,7745772.00,91
Middle East,ISR,BMW,7 Series,Sedan,5,4,2008,Automatic,Gasoline/Diesel,8784698.00,79
Middle East,ISR,Ford,Fiesta,Hatchback,5,5,2020,Manual,Gasoline,720771.00,53
Middle East,ISR,Ford,Focus,Hatchback,5,5,2023,Automatic,Gasoline/Diesel,1472315.00,50
Middle East,ISR,Ford,Mondeo,Sedan,5,4,2014,Automatic,Gasoline/Diesel,554366.00,92
Middle East,ISR,Ford,Kuga,SUV,5,5,2001,Automatic,Gasoline/Diesel,375002.00,53
Middle East,ISR,Mercedes-Benz,A-Class,Hatchback,5,5,2005,Automatic,Gasoline/Diesel,9912917.00,83
Middle East,ISR,Mercedes-Benz,C-Class,Sedan,5,4,2022,Automatic,Gasoline/Diesel,4232719.00,97
Middle East,ISR,Mercedes-Benz,E-Class,Sedan,5,4,2007,Automatic,Gasoline/Diesel,7536118.00,61
Middle East,ISR,Mercedes-Benz,S-Class,Sedan,5,4,2003,Automatic,Gasoline/Diesel,7321307.00,100
Middle East,ISR,Mercedes-Benz,GLA-Class,SUV,5,5,2019,Automatic,Gasoline/Diesel,5365251.00,52
Middle East,ISR,Mercedes-Benz,GLC-Class,SUV,5,5,2015,Automatic,Gasoline/Diesel,9693633.00,99
Middle East,ISR,Opel,Corsa,Hatchback,5,5,2007,Manual,Gasoline/ Diesel,4019582.00,63
Middle East,ISR,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2000,Manual/ Automatic,Gasoline/ Diesel,3498425.00,59
Middle East,ISR,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2003,Manual/ Automatic,Gasoline/ Diesel,6125607.00,86
Middle East,ISR,Peugeot,208,Hatchback,5,3,2001,Manual/ Automatic,Gasoline/ Diesel,8477445.00,99
Middle East,ISR,Peugeot,308,Hatchback/ Wagon,5,5,2006,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,690823.00,70
Middle East,ISR,Peugeot,2008,SUV,5,5,2013,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,5509200.00,55
Middle East,ISR,Renault,Clio,Hatchback,5,5,2016,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,89186.00,58
Middle East,ISR,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2016,Manual/ Automatic,Gasoline/ Diesel,9990883.00,51
Middle East,ISR,Renault,Captur,SUV,5,5,2017,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,8856753.00,51
Middle East,ISR,Seat,Ibiza,Hatchback,5,3,2013,Manual/ Automatic,Gasoline/ Natural Gas,8895057.00,93
Middle East,ISR,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2015,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,4721341.00,93
Middle East,ISR,Seat,Ateca,SUV,5,5,2019,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,6566040.00,61
Middle East,ISR,Skoda,Fabia,Hatchback,5,5,2006,Manual,Petrol/ Diesel,7176154.00,90
Middle East,ISR,Skoda,Octavia,Sedan/ Estate,5,4,2023,Manual/ Automatic,Petrol/ Diesel/ Hybrid,4314000.00,68
Middle East,ISR,Skoda,Superb,Sedan/ Estate,5,4,2003,Manual/ Automatic,Petrol/ Diesel/ Hybrid,649464.00,69
Middle East,ISR,Smart,Fortwo,Coupe/ Cabrio,2,2,2010,Automatic,Electric,1282942.00,92
Middle East,ISR,Smart,Forfour,Hatchback,4,5,2002,Automatic,Electric,8379083.00,69
Middle East,ISR,Subaru,Impreza,Hatchback,5,5,2015,Manual/ Automatic,Petrol,9207769.00,81
Middle East,ISR,Subaru,Legacy,Sedan/ Estate,5,4,2010,Manual/ Automatic,Petrol,402311.00,61
Middle East,ISR,Subaru,Outback,SUV,5,5,2009,Automatic,Petrol,6051978.00,67
Middle East,ISR,Suzuki,Swift,Hatchback,5,5,2004,Manual/ Automatic,Petrol/ Hybrid,4139939.00,83
Middle East,ISR,Suzuki,Ignis,SUV,4,5,2005,Manual/ Automatic,Petrol/ Hybrid,2879999.00,68
Middle East,ISR,Suzuki,Vitara,SUV,5,5,2014,Manual/ Automatic,Petrol/ Hybrid,2325569.00,51
Middle East,ISR,Tesla,Model 3,Sedan,5,4,2019,Automatic,Electric,2553448.00,99
Middle East,ISR,Tesla,Model S,Sedan,5,4,2001,Automatic,Electric,8062902.00,54
Middle East,ISR,Tesla,Model X,SUV,7,4,2007,Automatic,Electric,5568887.00,74
Middle East,ISR,Tesla,Model Y,SUV,7,4,2011,Automatic,Electric,1599809.00,64
Middle East,ISR,Toyota,Aygo,Hatchback,4,5,2017,Manual/ Automatic,Petrol,6929123.00,66
Middle East,ISR,Toyota,Yaris,Hatchback,5,5,2001,Manual/ Automatic,Petrol/ Hybrid,9313320.00,65
Middle East,ISR,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2015,Manual/ Automatic,Petrol/ Hybrid,5824592.00,53
Middle East,ISR,Toyota,Camry,Sedan,5,4,2001,Automatic,Petrol/ Hybrid,5431944.00,72
Middle East,ISR,Toyota,RAV4,SUV,5,5,2002,Manual/ Automatic,Petrol/ Hybrid,1032169.00,93
Middle East,ISR,Toyota,Highlander,SUV,7,4,2023,Automatic,Hybrid,5804488.00,65
Middle East,ISR,Toyota,Land Cruiser,SUV,7,4,2000,Automatic,Diesel,2654612.00,95
Middle East,ISR,Volkswagen,up!,Hatchback,4,5,2014,Manual,Petrol,2074399.00,92
Middle East,ISR,Volkswagen,Polo,Hatchback,5,5,2020,Manual/Auto,Petrol/Diesel,3062156.00,53
Middle East,ISR,Volkswagen,Golf,Hatchback,5,5,2018,Manual/Auto,Petrol/Diesel,9973959.00,60
Middle East,ISR,Volkswagen,Golf Sportsvan,MPV,5,5,2005,Manual/Auto,Petrol/Diesel,158289.00,99
